factura_id,cliente_id,cliente_nombre,sector,tipo_proyecto,fecha_factura,concepto,categoria,base_imponible,iva_21,total,pagado
FAC-0913,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2025-05-25,Retainer May 2025 - Olivares del Mediterraneo,ingreso,6820.0,1432.2,8252.2,True
FAC-0914,CLI-018,AutoParts Iberica SA,Bienes Industriales,Consultoria Internacional Recurrente,2025-05-25,Retainer May 2025 - AutoParts Iberica SA,ingreso,11020.0,2314.2,13334.2,True
FAC-0915,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2025-05-25,Retainer May 2025 - CyberSecure Consulting,ingreso,11550.0,2425.5,13975.5,True
FAC-0916,CLI-024,Vinedos del Valle SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-05-25,Retainer May 2025 - Vinedos del Valle SL,ingreso,6300.0,1323.0,7623.0,True
FAC-0917,CLI-040,Textil Hogar Internacional,Bienes de Consumo,Consultoria Internacional Recurrente,2025-05-25,Retainer May 2025 - Textil Hogar Internacional,ingreso,7350.0,1543.5,8893.5,True
FAC-0918,CLI-012,Conservas Artesanas SL,Agroalimentario,Consultoria Internacional Recurrente,2025-05-25,Retainer May 2025 - Conservas Artesanas SL,ingreso,5780.0,1213.8,6993.8,True
FAC-0919,CLI-013,Aceites y Olivares SL,Agroalimentario,Consultoria Internacional Recurrente,2025-05-25,Retainer May 2025 - Aceites y Olivares SL,ingreso,10500.0,2205.0,12705.0,True
FAC-0920,CLI-020,ElecTech Sistemas SL,Bienes Industriales,Consultoria Internacional Recurrente,2025-05-25,Retainer May 2025 - ElecTech Sistemas SL,ingreso,8610.0,1808.1,10418.1,True
FAC-0921,CLI-021,EnerRenovables Solar SA,Bienes Industriales,Consultoria Internacional Recurrente,2025-05-25,Retainer May 2025 - EnerRenovables Solar SA,ingreso,10290.0,2160.9,12450.9,True
FAC-0922,CLI-003,CloudNet Espana SL,Tecnologia,Consultoria Internacional Recurrente,2025-05-25,Retainer May 2025 - CloudNet Espana SL,ingreso,8190.0,1719.9,9909.9,True
FAC-0923,CLI-014,Embotellados del Norte SL,Agroalimentario,Consultoria Internacional Recurrente,2025-05-25,Retainer May 2025 - Embotellados del Norte SL,ingreso,7880.0,1654.8,9534.8,True
FAC-0924,CLI-029,Destinos Globales SL,Turismo,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - Destinos Globales SL,ingreso,10500.0,2205.0,12705.0,True
FAC-0925,CLI-034,ModaExport Iberica SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - ModaExport Iberica SL,ingreso,9450.0,1984.5,11434.5,True
FAC-0926,CLI-016,Mecanica Precision SL,Bienes Industriales,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - Mecanica Precision SL,ingreso,9240.0,1940.4,11180.4,True
FAC-0927,CLI-033,Eventos Corporativos Espana,Turismo,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - Eventos Corporativos Espana,ingreso,6820.0,1432.2,8252.2,True
FAC-0928,CLI-007,BioTech Health SL,Tecnologia,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - BioTech Health SL,ingreso,8400.0,1764.0,10164.0,True
FAC-0929,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - DataSmart Systems SA,ingreso,10710.0,2249.1,12959.1,True
FAC-0930,CLI-031,Turismo Rural Experience SL,Turismo,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - Turismo Rural Experience SL,ingreso,7350.0,1543.5,8893.5,True
FAC-0931,CLI-023,Bodegas Montealto SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - Bodegas Montealto SA,ingreso,8400.0,1764.0,10164.0,True
FAC-0932,CLI-022,Soluciones Logisticas ML,Bienes Industriales,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - Soluciones Logisticas ML,ingreso,7880.0,1654.8,9534.8,True
FAC-0933,CLI-035,Hogar Diseno SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - Hogar Diseno SL,ingreso,7560.0,1587.6,9147.6,True
FAC-0934,CLI-028,Gourmet Seleccion Espana,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - Gourmet Seleccion Espana,ingreso,7560.0,1587.6,9147.6,True
FAC-0935,CLI-030,HotelSun International SA,Turismo,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - HotelSun International SA,ingreso,12600.0,2646.0,15246.0,True
FAC-0936,CLI-006,AppDigital Labs,Tecnologia,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - AppDigital Labs,ingreso,6300.0,1323.0,7623.0,True
FAC-0937,CLI-027,Cervezas Artesanas Gredos,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-05-26,Retainer May 2025 - Cervezas Artesanas Gredos,ingreso,5460.0,1146.6,6606.6,True
FAC-0938,CLI-015,InduSteel Components SA,Bienes Industriales,Consultoria Internacional Recurrente,2025-05-27,Retainer May 2025 - InduSteel Components SA,ingreso,13120.0,2755.2,15875.2,True
FAC-0939,CLI-026,Bodegas Solariego SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-05-27,Retainer May 2025 - Bodegas Solariego SA,ingreso,9980.0,2095.8,12075.8,True
FAC-0940,CLI-019,Construcciones Metalicas ML,Bienes Industriales,Consultoria Internacional Recurrente,2025-05-27,Retainer May 2025 - Construcciones Metalicas ML,ingreso,7350.0,1543.5,8893.5,True
FAC-0941,CLI-038,Calzado Artesano Export SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-05-27,Retainer May 2025 - Calzado Artesano Export SL,ingreso,6300.0,1323.0,7623.0,True
FAC-0942,CLI-036,Cosmeticos Natural SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-05-27,Retainer May 2025 - Cosmeticos Natural SL,ingreso,5250.0,1102.5,6352.5,True
FAC-0943,CLI-039,Iluminacion Decorativa SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-05-27,Retainer May 2025 - Iluminacion Decorativa SL,ingreso,8920.0,1873.2,10793.2,True
FAC-0944,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2025-05-27,Retainer May 2025 - Nexus Software Group,ingreso,9980.0,2095.8,12075.8,True
FAC-0945,CLI-037,Juguetes del Mediterraneo,Bienes de Consumo,Consultoria Internacional Recurrente,2025-05-27,Retainer May 2025 - Juguetes del Mediterraneo,ingreso,7880.0,1654.8,9534.8,True
FAC-0946,CLI-032,Viajes y Negocios Globales,Turismo,Consultoria Internacional Recurrente,2025-05-27,Retainer May 2025 - Viajes y Negocios Globales,ingreso,8920.0,1873.2,10793.2,True
FAC-0947,,,,,2025-06-01,Nominas,gasto_fijo,174260.0,0.0,174260.0,True
FAC-0948,,,,,2025-06-12,Seguros,gasto_fijo,1760.0,369.6,2129.6,True
FAC-0949,CLI-075,Agencia de Negocios Global,Turismo,Plan Integral de Internacionalizacion,2025-06-14,Plan Integral de Internacionalizacion - Agencia de Negocios Global - Factura 7/7,ingreso,6510.0,1367.1,7877.1,True
FAC-0950,,,,,2025-06-17,Material de oficina,gasto_fijo,410.0,86.1,496.1,True
FAC-0951,,,,,2025-06-19,Alquiler oficina,gasto_fijo,5600.0,1176.0,6776.0,True
FAC-0952,,,,,2025-06-22,Servicios profesionales,gasto_fijo,2740.0,575.4,3315.4,True
FAC-0953,CLI-056,Bodegas del Duero SA,Vinos y Bebidas,Campana de Marketing Internacional,2025-06-24,Campana de Marketing Internacional - Bodegas del Duero SA - Factura 1/2,ingreso,4510.0,947.1,5457.1,True
FAC-0954,,,,,2025-06-25,Software y SaaS,gasto_fijo,5660.0,1188.6,6848.6,True
FAC-0955,CLI-012,Conservas Artesanas SL,Agroalimentario,Consultoria Internacional Recurrente,2025-06-25,Retainer June 2025 - Conservas Artesanas SL,ingreso,5500.0,1155.0,6655.0,True
FAC-0956,CLI-027,Cervezas Artesanas Gredos,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-06-25,Retainer June 2025 - Cervezas Artesanas Gredos,ingreso,5200.0,1092.0,6292.0,True
FAC-0957,CLI-021,EnerRenovables Solar SA,Bienes Industriales,Consultoria Internacional Recurrente,2025-06-25,Retainer June 2025 - EnerRenovables Solar SA,ingreso,9800.0,2058.0,11858.0,True
FAC-0958,CLI-015,InduSteel Components SA,Bienes Industriales,Consultoria Internacional Recurrente,2025-06-25,Retainer June 2025 - InduSteel Components SA,ingreso,12500.0,2625.0,15125.0,True
FAC-0959,,,,,2025-06-25,Suministros,gasto_fijo,800.0,168.0,968.0,True
FAC-0960,CLI-029,Destinos Globales SL,Turismo,Consultoria Internacional Recurrente,2025-06-25,Retainer June 2025 - Destinos Globales SL,ingreso,10000.0,2100.0,12100.0,True
FAC-0961,CLI-018,AutoParts Iberica SA,Bienes Industriales,Consultoria Internacional Recurrente,2025-06-25,Retainer June 2025 - AutoParts Iberica SA,ingreso,10500.0,2205.0,12705.0,True
FAC-0962,CLI-036,Cosmeticos Natural SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-06-25,Retainer June 2025 - Cosmeticos Natural SL,ingreso,5000.0,1050.0,6050.0,True
FAC-0963,CLI-003,CloudNet Espana SL,Tecnologia,Consultoria Internacional Recurrente,2025-06-25,Retainer June 2025 - CloudNet Espana SL,ingreso,7800.0,1638.0,9438.0,True
FAC-0964,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2025-06-25,Retainer June 2025 - DataSmart Systems SA,ingreso,10200.0,2142.0,12342.0,True
FAC-0965,CLI-028,Gourmet Seleccion Espana,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-06-25,Retainer June 2025 - Gourmet Seleccion Espana,ingreso,7200.0,1512.0,8712.0,True
FAC-0966,CLI-037,Juguetes del Mediterraneo,Bienes de Consumo,Consultoria Internacional Recurrente,2025-06-25,Retainer June 2025 - Juguetes del Mediterraneo,ingreso,7500.0,1575.0,9075.0,True
FAC-0967,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2025-06-25,Retainer June 2025 - CyberSecure Consulting,ingreso,11000.0,2310.0,13310.0,True
FAC-0968,CLI-034,ModaExport Iberica SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-06-26,Retainer June 2025 - ModaExport Iberica SL,ingreso,9000.0,1890.0,10890.0,True
FAC-0969,CLI-031,Turismo Rural Experience SL,Turismo,Consultoria Internacional Recurrente,2025-06-26,Retainer June 2025 - Turismo Rural Experience SL,ingreso,7000.0,1470.0,8470.0,True
FAC-0970,CLI-013,Aceites y Olivares SL,Agroalimentario,Consultoria Internacional Recurrente,2025-06-26,Retainer June 2025 - Aceites y Olivares SL,ingreso,10000.0,2100.0,12100.0,True
FAC-0971,CLI-039,Iluminacion Decorativa SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-06-26,Retainer June 2025 - Iluminacion Decorativa SL,ingreso,8500.0,1785.0,10285.0,True
FAC-0972,CLI-040,Textil Hogar Internacional,Bienes de Consumo,Consultoria Internacional Recurrente,2025-06-26,Retainer June 2025 - Textil Hogar Internacional,ingreso,7000.0,1470.0,8470.0,True
FAC-0973,CLI-030,HotelSun International SA,Turismo,Consultoria Internacional Recurrente,2025-06-26,Retainer June 2025 - HotelSun International SA,ingreso,12000.0,2520.0,14520.0,True
FAC-0974,CLI-066,Finca Ecologica SL,Agroalimentario,Plan Integral de Internacionalizacion,2025-06-26,Plan Integral de Internacionalizacion - Finca Ecologica SL - Factura 2/4,ingreso,14290.0,3000.9,17290.9,True
FAC-0975,CLI-035,Hogar Diseno SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-06-26,Retainer June 2025 - Hogar Diseno SL,ingreso,7200.0,1512.0,8712.0,True
FAC-0976,CLI-006,AppDigital Labs,Tecnologia,Consultoria Internacional Recurrente,2025-06-26,Retainer June 2025 - AppDigital Labs,ingreso,6000.0,1260.0,7260.0,True
FAC-0977,CLI-016,Mecanica Precision SL,Bienes Industriales,Consultoria Internacional Recurrente,2025-06-26,Retainer June 2025 - Mecanica Precision SL,ingreso,8800.0,1848.0,10648.0,True
FAC-0978,CLI-020,ElecTech Sistemas SL,Bienes Industriales,Consultoria Internacional Recurrente,2025-06-26,Retainer June 2025 - ElecTech Sistemas SL,ingreso,8200.0,1722.0,9922.0,True
FAC-0979,CLI-023,Bodegas Montealto SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-06-26,Retainer June 2025 - Bodegas Montealto SA,ingreso,8000.0,1680.0,9680.0,True
FAC-0980,CLI-022,Soluciones Logisticas ML,Bienes Industriales,Consultoria Internacional Recurrente,2025-06-26,Retainer June 2025 - Soluciones Logisticas ML,ingreso,7500.0,1575.0,9075.0,True
FAC-0981,CLI-038,Calzado Artesano Export SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-06-27,Retainer June 2025 - Calzado Artesano Export SL,ingreso,6000.0,1260.0,7260.0,True
FAC-0982,CLI-032,Viajes y Negocios Globales,Turismo,Consultoria Internacional Recurrente,2025-06-27,Retainer June 2025 - Viajes y Negocios Globales,ingreso,8500.0,1785.0,10285.0,True
FAC-0983,CLI-024,Vinedos del Valle SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-06-27,Retainer June 2025 - Vinedos del Valle SL,ingreso,6000.0,1260.0,7260.0,True
FAC-0984,CLI-007,BioTech Health SL,Tecnologia,Consultoria Internacional Recurrente,2025-06-27,Retainer June 2025 - BioTech Health SL,ingreso,8000.0,1680.0,9680.0,True
FAC-0985,CLI-026,Bodegas Solariego SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-06-27,Retainer June 2025 - Bodegas Solariego SA,ingreso,9500.0,1995.0,11495.0,True
FAC-0986,CLI-033,Eventos Corporativos Espana,Turismo,Consultoria Internacional Recurrente,2025-06-27,Retainer June 2025 - Eventos Corporativos Espana,ingreso,6500.0,1365.0,7865.0,True
FAC-0987,CLI-014,Embotellados del Norte SL,Agroalimentario,Consultoria Internacional Recurrente,2025-06-27,Retainer June 2025 - Embotellados del Norte SL,ingreso,7500.0,1575.0,9075.0,True
FAC-0988,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2025-06-27,Retainer June 2025 - Nexus Software Group,ingreso,9500.0,1995.0,11495.0,True
FAC-0989,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2025-06-27,Retainer June 2025 - Olivares del Mediterraneo,ingreso,6500.0,1365.0,7865.0,True
FAC-0990,CLI-019,Construcciones Metalicas ML,Bienes Industriales,Consultoria Internacional Recurrente,2025-06-27,Retainer June 2025 - Construcciones Metalicas ML,ingreso,7000.0,1470.0,8470.0,True
FAC-0991,,,,,2025-07-04,Nominas,gasto_fijo,183500.0,0.0,183500.0,True
FAC-0992,,,,,2025-07-06,Alquiler stands ferias,gasto_variable,5120.0,1075.2,6195.2,True
FAC-0993,,,,,2025-07-10,Software y SaaS,gasto_fijo,5520.0,1159.2,6679.2,True
FAC-0994,,,,,2025-07-11,Servicios profesionales,gasto_fijo,2630.0,552.3,3182.3,True
FAC-0995,,,,,2025-07-13,Material de oficina,gasto_fijo,550.0,115.5,665.5,True
FAC-0996,,,,,2025-07-15,Alquiler oficina,gasto_fijo,5760.0,1209.6,6969.6,True
FAC-0997,CLI-056,Bodegas del Duero SA,Vinos y Bebidas,Campana de Marketing Internacional,2025-07-17,Campana de Marketing Internacional - Bodegas del Duero SA - Factura 2/2,ingreso,9190.0,1929.9,11119.9,True
FAC-0998,,,,,2025-07-17,Suministros,gasto_fijo,1250.0,262.5,1512.5,True
FAC-0999,,,,,2025-07-21,Seguros,gasto_fijo,1670.0,350.7,2020.7,True
FAC-1000,CLI-048,Bioagro Export SL,Agroalimentario,Plan Integral de Internacionalizacion,2025-07-21,Plan Integral de Internacionalizacion - Bioagro Export SL - Factura 3/3,ingreso,25880.0,5434.8,31314.8,True
FAC-1001,,,,,2025-07-23,IVA Trimestral,gasto_trimestral,48420.0,0.0,48420.0,True
FAC-1002,CLI-015,InduSteel Components SA,Bienes Industriales,Consultoria Internacional Recurrente,2025-07-25,Retainer July 2025 - InduSteel Components SA,ingreso,11250.0,2362.5,13612.5,True
FAC-1003,CLI-018,AutoParts Iberica SA,Bienes Industriales,Consultoria Internacional Recurrente,2025-07-25,Retainer July 2025 - AutoParts Iberica SA,ingreso,9450.0,1984.5,11434.5,True
FAC-1004,CLI-006,AppDigital Labs,Tecnologia,Consultoria Internacional Recurrente,2025-07-25,Retainer July 2025 - AppDigital Labs,ingreso,5400.0,1134.0,6534.0,True
FAC-1005,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2025-07-25,Retainer July 2025 - Olivares del Mediterraneo,ingreso,5850.0,1228.5,7078.5,True
FAC-1006,CLI-037,Juguetes del Mediterraneo,Bienes de Consumo,Consultoria Internacional Recurrente,2025-07-25,Retainer July 2025 - Juguetes del Mediterraneo,ingreso,6750.0,1417.5,8167.5,True
FAC-1007,CLI-022,Soluciones Logisticas ML,Bienes Industriales,Consultoria Internacional Recurrente,2025-07-25,Retainer July 2025 - Soluciones Logisticas ML,ingreso,6750.0,1417.5,8167.5,True
FAC-1008,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2025-07-25,Retainer July 2025 - CyberSecure Consulting,ingreso,9900.0,2079.0,11979.0,True
FAC-1009,CLI-030,HotelSun International SA,Turismo,Consultoria Internacional Recurrente,2025-07-25,Retainer July 2025 - HotelSun International SA,ingreso,10800.0,2268.0,13068.0,True
FAC-1010,CLI-028,Gourmet Seleccion Espana,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Gourmet Seleccion Espana,ingreso,6480.0,1360.8,7840.8,True
FAC-1011,CLI-038,Calzado Artesano Export SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Calzado Artesano Export SL,ingreso,5400.0,1134.0,6534.0,True
FAC-1012,CLI-024,Vinedos del Valle SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Vinedos del Valle SL,ingreso,5400.0,1134.0,6534.0,True
FAC-1013,CLI-032,Viajes y Negocios Globales,Turismo,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Viajes y Negocios Globales,ingreso,7650.0,1606.5,9256.5,True
FAC-1014,CLI-036,Cosmeticos Natural SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Cosmeticos Natural SL,ingreso,4500.0,945.0,5445.0,True
FAC-1015,CLI-027,Cervezas Artesanas Gredos,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Cervezas Artesanas Gredos,ingreso,4680.0,982.8,5662.8,True
FAC-1016,CLI-012,Conservas Artesanas SL,Agroalimentario,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Conservas Artesanas SL,ingreso,4950.0,1039.5,5989.5,True
FAC-1017,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Nexus Software Group,ingreso,8550.0,1795.5,10345.5,True
FAC-1018,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - DataSmart Systems SA,ingreso,9180.0,1927.8,11107.8,True
FAC-1019,CLI-019,Construcciones Metalicas ML,Bienes Industriales,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Construcciones Metalicas ML,ingreso,6300.0,1323.0,7623.0,True
FAC-1020,CLI-016,Mecanica Precision SL,Bienes Industriales,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Mecanica Precision SL,ingreso,7920.0,1663.2,9583.2,True
FAC-1021,CLI-033,Eventos Corporativos Espana,Turismo,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Eventos Corporativos Espana,ingreso,5850.0,1228.5,7078.5,True
FAC-1022,CLI-035,Hogar Diseno SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Hogar Diseno SL,ingreso,6480.0,1360.8,7840.8,True
FAC-1023,CLI-031,Turismo Rural Experience SL,Turismo,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Turismo Rural Experience SL,ingreso,6300.0,1323.0,7623.0,True
FAC-1024,CLI-039,Iluminacion Decorativa SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-07-26,Retainer July 2025 - Iluminacion Decorativa SL,ingreso,7650.0,1606.5,9256.5,True
FAC-1025,CLI-021,EnerRenovables Solar SA,Bienes Industriales,Consultoria Internacional Recurrente,2025-07-27,Retainer July 2025 - EnerRenovables Solar SA,ingreso,8820.0,1852.2,10672.2,True
FAC-1026,CLI-020,ElecTech Sistemas SL,Bienes Industriales,Consultoria Internacional Recurrente,2025-07-27,Retainer July 2025 - ElecTech Sistemas SL,ingreso,7380.0,1549.8,8929.8,True
FAC-1027,CLI-023,Bodegas Montealto SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-07-27,Retainer July 2025 - Bodegas Montealto SA,ingreso,7200.0,1512.0,8712.0,True
FAC-1028,CLI-034,ModaExport Iberica SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-07-27,Retainer July 2025 - ModaExport Iberica SL,ingreso,8100.0,1701.0,9801.0,True
FAC-1029,CLI-040,Textil Hogar Internacional,Bienes de Consumo,Consultoria Internacional Recurrente,2025-07-27,Retainer July 2025 - Textil Hogar Internacional,ingreso,6300.0,1323.0,7623.0,True
